"PLT_CN","SPCD","SEED.PRES","fire.sev","PREV_BAH","ECOSUBCD","mult.comp.coexist","MAT_ref_mean","MAT_maxanom","MAT_maxanom.z","MAT_maxanom_2050","MAT_maxanom_2050.z","MAT_maxanom_2080","MAT_maxanom_2080.z","CMD_ref_mean","CMD_maxanom","CMD_maxanom.z","CMD_maxanom_2050","CMD_maxanom_2050.z","CMD_maxanom_2080","CMD_maxanom_2080.z"
40418117010690,93,1,0,1.234301152,"M331Ac","reassembly",-0.932258064516129,2.43225806451613,3.59559465536471,3.23225806451613,4.77823056323003,4.93225806451613,7.29133186744383,185.161290322581,133.838709677419,1.88751141285002,38.8387096774194,0.547737705729436,67.8387096774194,0.956721258429405
40418131010690,19,1,0,4.99852782,"M331Aj","reassembly",0.87741935483871,2.32258064516129,3.50751321616448,3.32258064516129,5.01769251756862,5.02258064516129,7.58499732995568,285.161290322581,172.838709677419,2.27571623493096,67.8387096774193,0.893212251224303,99.8387096774193,1.31454679863967
40418131010690,93,1,0,4.99852782,"M331Aj","reassembly",0.87741935483871,2.32258064516129,3.50751321616448,3.32258064516129,5.01769251756862,5.02258064516129,7.58499732995568,285.161290322581,172.838709677419,2.27571623493096,67.8387096774193,0.893212251224303,99.8387096774193,1.31454679863967
40418136010690,19,1,0,15.00918384,"M331Ac","reassembly",1.05806451612903,2.44193548387097,3.7130691037911,3.34193548387097,5.08155824508267,5.14193548387097,7.81853652766581,326.387096774194,157.612903225806,2.02098080261322,86.6129032258065,1.11058809967591,119.612903225806,1.53372837005523
40418136010690,93,0,0,15.00918384,"M331Ac","reassembly",1.05806451612903,2.44193548387097,3.7130691037911,3.34193548387097,5.08155824508267,5.14193548387097,7.81853652766581,326.387096774194,157.612903225806,2.02098080261322,86.6129032258065,1.11058809967591,119.612903225806,1.53372837005523
40418140010690,19,1,0,10.28970658,"M331Aj","reassembly",0.596774193548387,2.40322580645161,3.52683122067459,3.30322580645161,4.84761767781312,5.10322580645161,7.4891905920902,260.032258064516,186.967741935484,2.50562348861983,57.9677419354838,0.776847033997557,89.9677419354838,1.2056908056868
40418140010690,93,1,0,10.28970658,"M331Aj","reassembly",0.596774193548387,2.40322580645161,3.52683122067459,3.30322580645161,4.84761767781312,5.10322580645161,7.4891905920902,260.032258064516,186.967741935484,2.50562348861983,57.9677419354838,0.776847033997557,89.9677419354838,1.2056908056868
40418142010690,19,1,0,5.661251514,"M331Ac","reassembly",-0.316129032258064,2.41612903225806,3.72788172753427,3.31612903225806,5.11650522817787,5.11612903225806,7.89375222946509,259.677419354839,131.322580645161,1.7502274916081,63.3225806451613,0.843944133143381,96.3225806451613,1.28375811592773
40418142010690,93,1,0,5.661251514,"M331Ac","reassembly",-0.316129032258064,2.41612903225806,3.72788172753427,3.31612903225806,5.11650522817787,5.11612903225806,7.89375222946509,259.677419354839,131.322580645161,1.7502274916081,63.3225806451613,0.843944133143381,96.3225806451613,1.28375811592773
40418143010690,19,1,0,22.84593037,"M331Ac","reassembly",0.141935483870968,2.35806451612903,3.63922479192793,3.15806451612903,4.87387287455191,4.95806451612903,7.65183106045585,279.612903225806,143.387096774194,1.86510129957433,59.3870967741935,0.772475026437872,92.3870967741935,1.20172106231291
40418143010690,93,1,0,22.84593037,"M331Ac","reassembly",0.141935483870968,2.35806451612903,3.63922479192793,3.15806451612903,4.87387287455191,4.95806451612903,7.65183106045585,279.612903225806,143.387096774194,1.86510129957433,59.3870967741935,0.772475026437872,92.3870967741935,1.20172106231291
40418144010690,19,1,0,15.15997628,"M331Aj","reassembly",0.625806451612903,2.4741935483871,3.7188255794697,3.2741935483871,4.92126201194491,5.0741935483871,7.62674398501414,249.548387096774,159.451612903226,2.07582643699741,54.4516129032258,0.708880239864782,86.4516129032258,1.12547336660996
40418144010690,93,1,0,15.15997628,"M331Aj","reassembly",0.625806451612903,2.4741935483871,3.7188255794697,3.2741935483871,4.92126201194491,5.0741935483871,7.62674398501414,249.548387096774,159.451612903226,2.07582643699741,54.4516129032258,0.708880239864782,86.4516129032258,1.12547336660996
40418150010690,19,1,0,14.53116153,"M331Ac","reassembly",-0.445161290322581,2.34516129032258,3.61339327386809,3.24516129032258,5.00010128405955,5.04516129032258,7.77351730444249,237.612903225806,128.387096774194,1.72226277607522,58.3870967741935,0.783240106707573,87.3870967741935,1.17226378401703
40418150010690,93,1,0,14.53116153,"M331Ac","reassembly",-0.445161290322581,2.34516129032258,3.61339327386809,3.24516129032258,5.00010128405955,5.04516129032258,7.77351730444249,237.612903225806,128.387096774194,1.72226277607522,58.3870967741935,0.783240106707573,87.3870967741935,1.17226378401703
40418154010690,19,1,0,8.128268136,"M331Aj","reassembly",1.44516129032258,2.45483870967742,3.7382693623037,3.25483870967742,4.95652271559058,5.05483870967742,7.69759276048607,325.387096774194,162.612903225806,2.11584847505099,76.6129032258065,0.996853824290043,108.612903225806,1.41322392689877
40418154010690,93,0,0,8.128268136,"M331Aj","reassembly",1.44516129032258,2.45483870967742,3.7382693623037,3.25483870967742,4.95652271559058,5.05483870967742,7.69759276048607,325.387096774194,162.612903225806,2.11584847505099,76.6129032258065,0.996853824290043,108.612903225806,1.41322392689877
40418161010690,19,1,0,7.449690829,"M331Ac","reassembly",1.01935483870968,2.38064516129032,3.63490644154794,3.28064516129032,5.00907838896241,5.08064516129032,7.75742228379134,361.483870967742,147.516129032258,1.9489147475839,89.516129032258,1.18264562093709,128.516129032258,1.69789555092374
40418161010690,93,1,0,7.449690829,"M331Ac","reassembly",1.01935483870968,2.38064516129032,3.63490644154794,3.28064516129032,5.00907838896241,5.08064516129032,7.75742228379134,361.483870967742,147.516129032258,1.9489147475839,89.516129032258,1.18264562093709,128.516129032258,1.69789555092374
40418174010690,19,1,1,5.650548302,"M331Ac","reassembly",-0.309677419354839,2.40967741935484,3.6317492480469,3.30967741935484,4.9881857141849,5.00967741935484,7.55034348355668,262.193548387097,138.806451612903,1.81414653968694,64.8064516129032,0.84699521223125,93.8064516129032,1.22601397569362
40418174010690,93,0,0,5.650548302,"M331Ac","reassembly",-0.309677419354839,2.40967741935484,3.6317492480469,3.30967741935484,4.9881857141849,5.00967741935484,7.55034348355668,262.193548387097,138.806451612903,1.81414653968694,64.8064516129032,0.84699521223125,93.8064516129032,1.22601397569362
40418175010690,19,1,0,9.946283903,"M331Ac","reassembly",-0.158064516129032,2.35806451612903,3.56635155398879,3.35806451612903,5.07875782175421,5.05806451612903,7.64984847695542,271.387096774194,146.612903225806,1.92062701419643,71.6129032258065,0.93812804653819,102.612903225806,1.34422761983693
40418175010690,93,1,0,9.946283903,"M331Ac","reassembly",-0.158064516129032,2.35806451612903,3.56635155398879,3.35806451612903,5.07875782175421,5.05806451612903,7.64984847695542,271.387096774194,146.612903225806,1.92062701419643,71.6129032258065,0.93812804653819,102.612903225806,1.34422761983693
40418186010690,19,1,0,4.991941343,"M331Jb","reassembly",0.306451612903226,2.29354838709677,3.45782329844014,3.39354838709677,5.11621675099723,5.19354838709677,7.82995149154519,247.451612903226,140.548387096774,1.81435254805844,61.5483870967742,0.794534005438492,90.5483870967742,1.16889777424835
40418186010690,93,1,0,4.991941343,"M331Jb","reassembly",0.306451612903226,2.29354838709677,3.45782329844014,3.39354838709677,5.11621675099723,5.19354838709677,7.82995149154519,247.451612903226,140.548387096774,1.81435254805844,61.5483870967742,0.794534005438492,90.5483870967742,1.16889777424835
40418200010690,19,0,0,20.75136682,"M331Da","replacement",-0.403225806451613,2.20322580645161,3.33291036919433,3.30322580645161,4.99692564868959,5.10322580645161,7.71985974240911,280.483870967742,148.516129032258,1.97815449764985,72.516129032258,0.965875610494539,105.516129032258,1.40541775886461
40418200010690,93,1,0,20.75136682,"M331Da","replacement",-0.403225806451613,2.20322580645161,3.33291036919433,3.30322580645161,4.99692564868959,5.10322580645161,7.71985974240911,280.483870967742,148.516129032258,1.97815449764985,72.516129032258,0.965875610494539,105.516129032258,1.40541775886461
40418296010690,19,1,1,6.850271057,"M331Ja","replacement",0.319354838709677,2.28064516129032,3.32096945060865,3.38064516129032,4.92273830868156,5.18064516129032,7.54381462189178,257.645161290323,141.354838709677,1.86945521787024,43.3548387096774,0.573379236151894,76.3548387096774,1.00981298509787
40418296010690,93,1,0.916666667,6.850271057,"M331Ja","replacement",0.319354838709677,2.28064516129032,3.32096945060865,3.38064516129032,4.92273830868156,5.18064516129032,7.54381462189178,257.645161290323,141.354838709677,1.86945521787024,43.3548387096774,0.573379236151894,76.3548387096774,1.00981298509787
40418321010690,19,1,0,4.11816924,"M331Ja","replacement",-0.229032258064516,2.32903225806452,3.46885080966577,3.22903225806452,4.80930700896875,5.02903225806452,7.49021940757471,244.129032258065,137.870967741935,1.82142512998409,37.8709677419355,0.500316589284351,68.8709677419355,0.909860236901269
40418321010690,93,0,0,4.11816924,"M331Ja","replacement",-0.229032258064516,2.32903225806452,3.46885080966577,3.22903225806452,4.80930700896875,5.02903225806452,7.49021940757471,244.129032258065,137.870967741935,1.82142512998409,37.8709677419355,0.500316589284351,68.8709677419355,0.909860236901269
40418322010690,19,1,0,17.28762615,"M331Ja","replacement",-0.293548387096774,2.29354838709677,3.33383494601728,3.29354838709677,4.78740573823297,5.19354838709677,7.54919024344278,220.709677419355,136.290322580645,1.84212902289475,30.2903225806452,0.409410450295425,60.2903225806452,0.814896838766933
40418322010690,93,0,0,17.28762615,"M331Ja","replacement",-0.293548387096774,2.29354838709677,3.33383494601728,3.29354838709677,4.78740573823297,5.19354838709677,7.54919024344278,220.709677419355,136.290322580645,1.84212902289475,30.2903225806452,0.409410450295425,60.2903225806452,0.814896838766933
40418366010690,19,0,0,18.46441595,"M331Ja","replacement",0.87741935483871,2.02258064516129,2.60577558156668,3.12258064516129,4.02295177505032,5.02258064516129,6.47080156379478,263.935483870968,138.064516129032,1.85481770224045,35.0645161290323,0.471071692134433,69.0645161290323,0.927842219742246
40418366010690,93,0,0,18.46441595,"M331Ja","replacement",0.87741935483871,2.02258064516129,2.60577558156668,3.12258064516129,4.02295177505032,5.02258064516129,6.47080156379478,263.935483870968,138.064516129032,1.85481770224045,35.0645161290323,0.471071692134433,69.0645161290323,0.927842219742246
40418428010690,19,0,1,15.05334152,"M331Ja","replacement",0.158064516129032,2.14193548387097,2.74731442894758,3.24193548387097,4.15820933899445,5.04193548387097,6.4669464645257,252.903225806452,125.096774193548,1.64056247889281,27.0967741935484,0.355356493622992,58.0967741935484,0.761901244065487
40418428010690,93,0,0.913043478,15.05334152,"M331Ja","replacement",0.158064516129032,2.14193548387097,2.74731442894758,3.24193548387097,4.15820933899445,5.04193548387097,6.4669464645257,252.903225806452,125.096774193548,1.64056247889281,27.0967741935484,0.355356493622992,58.0967741935484,0.761901244065487
40418448010690,19,1,0,9.79680227,"M331Ja","replacement",0.0419354838709677,2.15806451612903,2.71492360666731,3.25806451612903,4.09876359153061,5.05806451612903,6.36322902130693,240.967741935484,122.032258064516,1.63239205071117,29.0322580645161,0.38835655449116,52.0322580645161,0.696021247104711
40418448010690,93,0,0,9.79680227,"M331Ja","replacement",0.0419354838709677,2.15806451612903,2.71492360666731,3.25806451612903,4.09876359153061,5.05806451612903,6.36322902130693,240.967741935484,122.032258064516,1.63239205071117,29.0322580645161,0.38835655449116,52.0322580645161,0.696021247104711
40418449010690,19,1,0,11.33558491,"M331Ja","replacement",0.658064516129032,2.14193548387097,2.69321226334693,3.24193548387097,4.07632277810792,5.14193548387097,6.46533184905874,275.935483870968,133.064516129032,1.76411399189508,36.0645161290323,0.478128349803322,67.0645161290323,0.889113451915123
40418449010690,93,1,0,11.33558491,"M331Ja","replacement",0.658064516129032,2.14193548387097,2.69321226334693,3.24193548387097,4.07632277810792,5.14193548387097,6.46533184905874,275.935483870968,133.064516129032,1.76411399189508,36.0645161290323,0.478128349803322,67.0645161290323,0.889113451915123
40418472010690,19,1,0,10.03230658,"M331Ja","replacement",0.9,2.1,2.68145807189006,3.3,4.21371982725581,5.1,6.51211246030443,282.41935483871,132.58064516129,1.75472185995913,37.5806451612903,0.497384663467735,68.5806451612903,0.907673643375454
40418472010690,93,0,0,10.03230658,"M331Ja","replacement",0.9,2.1,2.68145807189006,3.3,4.21371982725581,5.1,6.51211246030443,282.41935483871,132.58064516129,1.75472185995913,37.5806451612903,0.497384663467735,68.5806451612903,0.907673643375454
40418550010690,19,1,0,8.121193554,"M331Ja","replacement",-0.174193548387097,2.1741935483871,3.02679077833028,3.3741935483871,4.69736373016836,5.2741935483871,7.34243757057866,233.967741935484,130.032258064516,1.77175305688149,31.0322580645161,0.422829680158768,59.0322580645161,0.804343362464185
40418550010690,93,1,0,8.121193554,"M331Ja","replacement",-0.174193548387097,2.1741935483871,3.02679077833028,3.3741935483871,4.69736373016836,5.2741935483871,7.34243757057866,233.967741935484,130.032258064516,1.77175305688149,31.0322580645161,0.422829680158768,59.0322580645161,0.804343362464185
40418568010690,19,0,0,12.7808434,"M331Ja","replacement",0.0935483870967742,2.20645161290323,3.03665277915932,3.40645161290323,4.6881656941407,5.30645161290323,7.30306114286122,256.967741935484,132.032258064516,1.78329200049593,37.0322580645162,0.500175718682954,66.0322580645162,0.891863846815337
40418568010690,93,0,0,12.7808434,"M331Ja","replacement",0.0935483870967742,2.20645161290323,3.03665277915932,3.40645161290323,4.6881656941407,5.30645161290323,7.30306114286122,256.967741935484,132.032258064516,1.78329200049593,37.0322580645162,0.500175718682954,66.0322580645162,0.891863846815337
40418581010690,19,1,0,18.63191881,"M331Ja","replacement",-0.629032258064516,2.22903225806452,3.088749293681,3.42903225806452,4.75157814642967,5.32903225806452,7.38439049661507,219.129032258065,126.870967741935,1.70169928932381,29.8709677419355,0.400654345770112,53.8709677419355,0.72256237304113
40418581010690,93,0,0,18.63191881,"M331Ja","replacement",-0.629032258064516,2.22903225806452,3.088749293681,3.42903225806452,4.75157814642967,5.32903225806452,7.38439049661507,219.129032258065,126.870967741935,1.70169928932381,29.8709677419355,0.400654345770112,53.8709677419355,0.72256237304113
40418583010690,19,1,0,7.145145149,"M331Jb","reassembly",1.24838709677419,2.05161290322581,2.83442799536413,3.35161290322581,4.63045705531971,5.25161290322581,7.25542260448555,300.129032258065,136.870967741935,1.90237157765597,56.8709677419355,0.790450410418919,80.8709677419355,1.12402676059003
40418583010690,93,0,0,7.145145149,"M331Jb","reassembly",1.24838709677419,2.05161290322581,2.83442799536413,3.35161290322581,4.63045705531971,5.25161290322581,7.25542260448555,300.129032258065,136.870967741935,1.90237157765597,56.8709677419355,0.790450410418919,80.8709677419355,1.12402676059003
40419028010690,19,1,0,15.5982037,"M331Ad","reassembly",-1.23870967741935,2.33870967741935,3.17733382273055,3.23870967741935,4.40005952830548,5.03870967741936,6.84551093945534,157.290322580645,189.709677419355,2.64162233203151,17.7096774193548,0.246599330094423,49.7096774193548,0.692185004873417
40419028010690,93,0,0,15.5982037,"M331Ad","reassembly",-1.23870967741935,2.33870967741935,3.17733382273055,3.23870967741935,4.40005952830548,5.03870967741936,6.84551093945534,157.290322580645,189.709677419355,2.64162233203151,17.7096774193548,0.246599330094423,49.7096774193548,0.692185004873417
40419143010690,19,1,0,13.5335237,"M331Bb","replacement",0.870967741935484,2.52903225806452,2.95435658783462,3.32903225806452,3.88889795745577,5.22903225806452,6.10843371030601,229.129032258065,154.870967741935,2.80109765819196,40.8709677419355,0.739219065388298,81.8709677419355,1.4807718926247
40419143010690,93,1,0,13.5335237,"M331Bb","replacement",0.870967741935484,2.52903225806452,2.95435658783462,3.32903225806452,3.88889795745577,5.22903225806452,6.10843371030601,229.129032258065,154.870967741935,2.80109765819196,40.8709677419355,0.739219065388298,81.8709677419355,1.4807718926247
40419144010690,19,1,0,10.41012674,"M331Bb","replacement",2.18064516129032,2.41935483870968,2.84673410351578,3.31935483870968,3.90571919002365,5.11935483870968,6.02368936303938,262.258064516129,160.741935483871,2.90032733608941,53.741935483871,0.96968600078767,93.741935483871,1.69142107940514
40419144010690,93,1,0,10.41012674,"M331Bb","replacement",2.18064516129032,2.41935483870968,2.84673410351578,3.31935483870968,3.90571919002365,5.11935483870968,6.02368936303938,262.258064516129,160.741935483871,2.90032733608941,53.741935483871,0.96968600078767,93.741935483871,1.69142107940514
40419145010690,19,1,0,12.14205679,"M331Bb","replacement",0.967741935483871,2.43225806451613,2.90795325927875,3.33225806451613,3.98397309925059,5.13225806451613,6.13601277919428,225.032258064516,154.967741935484,2.6814269764027,46.9677419354839,0.812688942057105,86.9677419354839,1.50481413996288
40419145010690,93,0,0,12.14205679,"M331Bb","replacement",0.967741935483871,2.43225806451613,2.90795325927875,3.33225806451613,3.98397309925059,5.13225806451613,6.13601277919428,225.032258064516,154.967741935484,2.6814269764027,46.9677419354839,0.812688942057105,86.9677419354839,1.50481413996288
40419150010690,19,1,0,11.81479637,"M331Bb","replacement",-0.458064516129032,2.45806451612903,2.90524274907547,3.25806451612903,3.85078107160922,5.15806451612903,6.09643458762688,190.161290322581,153.838709677419,2.67318357222532,39.8387096774194,0.692258694002572,74.8387096774194,1.30043738468499
40419150010690,93,1,0,11.81479637,"M331Bb","replacement",-0.458064516129032,2.45806451612903,2.90524274907547,3.25806451612903,3.85078107160922,5.15806451612903,6.09643458762688,190.161290322581,153.838709677419,2.67318357222532,39.8387096774194,0.692258694002572,74.8387096774194,1.30043738468499
40419179010690,19,1,0,12.54701881,"M331Bb","replacement",-0.248387096774194,2.44838709677419,2.94201516320834,3.24838709677419,3.90330602022503,5.14838709677419,6.18637180563967,176.483870967742,153.516129032258,2.57866797904623,44.5161290322581,0.747754110334902,81.5161290322581,1.36925698320021
40419179010690,93,1,0,12.54701881,"M331Bb","replacement",-0.248387096774194,2.44838709677419,2.94201516320834,3.24838709677419,3.90330602022503,5.14838709677419,6.18637180563967,176.483870967742,153.516129032258,2.57866797904623,44.5161290322581,0.747754110334902,81.5161290322581,1.36925698320021
40419203010690,19,1,0,3.193960446,"M331Bb","replacement",-0.6,2.5,3.01694245015924,3.3,3.98236403421019,5.1,6.15456259832484,166.032258064516,139.967741935484,2.34398928061497,41.9677419354839,0.702818634265976,77.9677419354839,1.3056976472105
40419203010690,93,1,0,3.193960446,"M331Bb","replacement",-0.6,2.5,3.01694245015924,3.3,3.98236403421019,5.1,6.15456259832484,166.032258064516,139.967741935484,2.34398928061497,41.9677419354839,0.702818634265976,77.9677419354839,1.3056976472105
40419259010690,19,0,0,4.623452983,"M331Bb","replacement",1.9,2.4,2.99221788572418,3.4,4.23897533810925,5.2,6.48313875240239,240.645161290323,136.354838709677,2.02531188612328,64.3548387096774,0.955878214529439,101.354838709677,1.50544829576516
40419259010690,93,1,0,4.623452983,"M331Bb","replacement",1.9,2.4,2.99221788572418,3.4,4.23897533810925,5.2,6.48313875240239,240.645161290323,136.354838709677,2.02531188612328,64.3548387096774,0.955878214529439,101.354838709677,1.50544829576516
40419669010690,19,1,0,5.013958005,"M331Df","reassembly",2.68387096774194,2.11612903225806,3.1086021178456,3.21612903225806,4.72450657239644,5.01612903225806,7.36871386166144,404.129032258065,140.870967741935,1.4662463263619,93.8709677419355,0.977049876279629,131.870967741935,1.3725704103887
40419669010690,93,0,0,5.013958005,"M331Df","reassembly",2.68387096774194,2.11612903225806,3.1086021178456,3.21612903225806,4.72450657239644,5.01612903225806,7.36871386166144,404.129032258065,140.870967741935,1.4662463263619,93.8709677419355,0.977049876279629,131.870967741935,1.3725704103887
40419671010690,19,1,0,9.45905253,"M331Df","reassembly",3.58709677419355,2.11290322580645,3.14800055306883,3.21290322580645,4.78688328375046,5.11290322580645,7.6176807276551,410.387096774194,147.612903225806,1.43085890354653,96.6129032258065,0.936499653872786,129.612903225806,1.25637916836756
40419671010690,93,1,0,9.45905253,"M331Df","reassembly",3.58709677419355,2.11290322580645,3.14800055306883,3.21290322580645,4.78688328375046,5.11290322580645,7.6176807276551,410.387096774194,147.612903225806,1.43085890354653,96.6129032258065,0.936499653872786,129.612903225806,1.25637916836756
40419679010690,19,1,0,2.113165901,"M331Df","reassembly",2.8,2.2,3.28932700276934,3.2,4.78447564039177,5.1,7.62525805187438,389.225806451613,139.774193548387,1.40268948538385,93.7741935483871,0.941061235636013,129.774193548387,1.30233551804736
40419679010690,93,1,0,2.113165901,"M331Df","reassembly",2.8,2.2,3.28932700276934,3.2,4.78447564039177,5.1,7.62525805187438,389.225806451613,139.774193548387,1.40268948538385,93.7741935483871,0.941061235636013,129.774193548387,1.30233551804736
40419684010690,19,1,0,14.07116156,"M331Df","reassembly",2.48064516129032,2.01935483870968,2.98730858509603,3.21935483870968,4.76251432576012,5.11935483870968,7.57325674847826,324.064516129032,121.935483870968,1.32585605408381,69.9354838709677,0.760438075463944,99.9354838709677,1.08664075543695
40419684010690,93,0,0,14.07116156,"M331Df","reassembly",2.48064516129032,2.01935483870968,2.98730858509603,3.21935483870968,4.76251432576012,5.11935483870968,7.57325674847826,324.064516129032,121.935483870968,1.32585605408381,69.9354838709677,0.760438075463944,99.9354838709677,1.08664075543695
40419685010690,19,0,1,7.484729729,"M331Df","reassembly",2.20967741935484,2.19032258064516,3.28625251991767,3.29032258064516,4.93663854243891,5.09032258064516,7.6372702156555,343.774193548387,122.225806451613,1.36481139954944,75.2258064516129,0.839994770057876,108.225806451613,1.20848304182855
40419685010690,93,0,1,7.484729729,"M331Df","reassembly",2.20967741935484,2.19032258064516,3.28625251991767,3.29032258064516,4.93663854243891,5.09032258064516,7.6372702156555,343.774193548387,122.225806451613,1.36481139954944,75.2258064516129,0.839994770057876,108.225806451613,1.20848304182855
40419688010690,19,1,0,1.517467407,"M331Df","reassembly",1.47741935483871,2.12258064516129,2.98057708831417,3.22258064516129,4.52522266143748,5.02258064516129,7.05282450836652,220.225806451613,117.774193548387,1.34003011150102,36.7741935483871,0.418415318299413,56.7741935483871,0.64597452649734
40419688010690,93,0,0,1.517467407,"M331Df","reassembly",1.47741935483871,2.12258064516129,2.98057708831417,3.22258064516129,4.52522266143748,5.02258064516129,7.05282450836652,220.225806451613,117.774193548387,1.34003011150102,36.7741935483871,0.418415318299413,56.7741935483871,0.64597452649734
40419689010690,19,1,0,2.659219661,"M331Df","reassembly",3.19354838709677,2.20645161290323,3.24868225380607,3.20645161290323,4.72103824602811,5.10645161290323,7.51851463125,370.741935483871,129.258064516129,1.30160617598154,86.258064516129,0.86860367221728,123.258064516129,1.24118722196792
40419689010690,93,1,0,2.659219661,"M331Df","reassembly",3.19354838709677,2.20645161290323,3.24868225380607,3.20645161290323,4.72103824602811,5.10645161290323,7.51851463125,370.741935483871,129.258064516129,1.30160617598154,86.258064516129,0.86860367221728,123.258064516129,1.24118722196792
40419697010690,19,1,0,17.06670359,"M331Df","reassembly",2.55806451612903,2.24193548387097,3.28944562334758,3.24193548387097,4.75668036181917,5.14193548387097,7.54442636491518,379.806451612903,125.193548387097,1.33800624623872,88.1935483870968,0.942568687765176,127.193548387097,1.35938124939945
40419697010690,93,1,0,17.06670359,"M331Df","reassembly",2.55806451612903,2.24193548387097,3.28944562334758,3.24193548387097,4.75668036181917,5.14193548387097,7.54442636491518,379.806451612903,125.193548387097,1.33800624623872,88.1935483870968,0.942568687765176,127.193548387097,1.35938124939945
40419700010690,19,1,0,11.91338344,"M331Df","reassembly",1.75806451612903,2.24193548387097,3.26609188376942,3.34193548387097,4.86859164256852,5.14193548387097,7.49086397514886,249.387096774194,113.612903225806,1.22841067193214,53.6129032258065,0.579675904812952,75.6129032258065,0.817545319423321
40419700010690,93,0,0,11.91338344,"M331Df","reassembly",1.75806451612903,2.24193548387097,3.26609188376942,3.34193548387097,4.86859164256852,5.14193548387097,7.49086397514886,249.387096774194,113.612903225806,1.22841067193214,53.6129032258065,0.579675904812952,75.6129032258065,0.817545319423321
40419701010690,19,1,0,9.538824217,"M331Df","reassembly",2.19677419354839,2.00322580645161,2.93350399152264,3.30322580645161,4.83721109069112,5.20322580645161,7.61955223562966,300.741935483871,112.258064516129,1.25621983145592,69.258064516129,0.775029878774672,96.258064516129,1.07717240720243
40419701010690,93,1,0,9.538824217,"M331Df","reassembly",2.19677419354839,2.00322580645161,2.93350399152264,3.30322580645161,4.83721109069112,5.20322580645161,7.61955223562966,300.741935483871,112.258064516129,1.25621983145592,69.258064516129,0.775029878774672,96.258064516129,1.07717240720243
40419704010690,19,1,0,11.80814902,"M331Df","reassembly",3.20322580645161,2.19677419354839,3.17854115149367,3.29677419354839,4.77014545789505,5.19677419354839,7.51928016895198,377.806451612903,130.193548387097,1.30909213198112,91.1935483870968,0.916948329313835,130.193548387097,1.30909213198112
40419704010690,93,1,0,11.80814902,"M331Df","reassembly",3.20322580645161,2.19677419354839,3.17854115149367,3.29677419354839,4.77014545789505,5.19677419354839,7.51928016895198,377.806451612903,130.193548387097,1.30909213198112,91.1935483870968,0.916948329313835,130.193548387097,1.30909213198112
40419705010690,19,1,0,6.911927884,"M331Df","reassembly",1.70322580645161,2.19677419354839,3.08724979156616,3.19677419354839,4.49260579066383,5.09677419354839,7.16278218894939,246.322580645161,114.677419354839,1.30114124849122,51.6774193548387,0.586337068940348,75.6774193548387,0.858643423054967
40419705010690,93,1,0,6.911927884,"M331Df","reassembly",1.70322580645161,2.19677419354839,3.08724979156616,3.19677419354839,4.49260579066383,5.09677419354839,7.16278218894939,246.322580645161,114.677419354839,1.30114124849122,51.6774193548387,0.586337068940348,75.6774193548387,0.858643423054967
40419710010690,19,1,0,13.36937484,"M331Df","reassembly",2.19677419354839,2.20322580645161,3.09224776928824,3.20322580645161,4.49575700571483,5.10322580645161,7.16242455492533,344.645161290323,119.354838709677,1.38638219691364,76.3548387096774,0.886909908133671,106.354838709677,1.23537894681737
40419710010690,93,0,0,13.36937484,"M331Df","reassembly",2.19677419354839,2.20322580645161,3.09224776928824,3.20322580645161,4.49575700571483,5.10322580645161,7.16242455492533,344.645161290323,119.354838709677,1.38638219691364,76.3548387096774,0.886909908133671,106.354838709677,1.23537894681737
40419719010690,19,1,0,17.68587645,"M331Df","reassembly",2.22258064516129,2.27741935483871,3.31793686264985,3.27741935483871,4.77482132075389,5.17741935483871,7.54290179115157,307.709677419355,127.290322580645,1.43845294773784,66.2903225806452,0.749118298935951,95.2903225806452,1.07683477131718
40419719010690,93,1,0,17.68587645,"M331Df","reassembly",2.22258064516129,2.27741935483871,3.31793686264985,3.27741935483871,4.77482132075389,5.17741935483871,7.54290179115157,307.709677419355,127.290322580645,1.43845294773784,66.2903225806452,0.749118298935951,95.2903225806452,1.07683477131718
40419724010690,19,0,0,9.519674846,"M331Df","reassembly",2.59032258064516,2.30967741935484,3.287585061886,3.30967741935484,4.71098082890368,5.20967741935484,7.41543278623727,336.064516129032,130.935483870968,1.44767798902638,76.9354838709677,0.85063119089133,106.935483870968,1.18232385652191
40419724010690,93,0,0,9.519674846,"M331Df","reassembly",2.59032258064516,2.30967741935484,3.287585061886,3.30967741935484,4.71098082890368,5.20967741935484,7.41543278623727,336.064516129032,130.935483870968,1.44767798902638,76.9354838709677,0.85063119089133,106.935483870968,1.18232385652191
40419730010690,19,0,0,6.411065851,"M331Df","reassembly",-0.445161290322581,2.24516129032258,3.20119741285048,3.34516129032258,4.76960016828441,5.24516129032258,7.47865947312484,195.935483870968,120.064516129032,1.55772191350512,47.0645161290323,0.610616945675435,67.0645161290323,0.870097758779458
40419730010690,93,0,0,6.411065851,"M331Df","reassembly",-0.445161290322581,2.24516129032258,3.20119741285048,3.34516129032258,4.76960016828441,5.24516129032258,7.47865947312484,195.935483870968,120.064516129032,1.55772191350512,47.0645161290323,0.610616945675435,67.0645161290323,0.870097758779458
